year	sexo	estud_gr	edad_gr	min_t	p20_t	p40_t	p60_t	p80_t	max_t
2007	99	1	2	25.8	47.7	55.8	61.4	68.1	100.0
2007	99	1	3	26.9	48.6	57.8	64.6	76.4	97.1
2007	99	1	4	19.5	55.2	60.3	66.9	75.1	94.0
2007	99	1	5	29.6	53.8	61.2	66.0	70.2	83.2
2007	99	1	6	21.1	51.4	58.0	61.8	67.3	83.0
2007	99	1	7	19.2	30.0	33.7	37.5	41.9	60.1
2007	99	1	8	0.4	0.6	0.9	1.1	1.7	2.1
2007	99	1	99	16.0	20.6	22.8	25.0	28.5	39.2
2007	99	2	1	8.7	14.9	16.8	20.2	24.7	33.1
2007	99	2	2	35.7	48.9	52.5	56.6	60.7	67.8
2007	99	2	3	43.5	70.0	75.7	79.5	81.7	90.4
2007	99	2	4	44.2	72.0	76.8	79.6	83.0	90.8
2007	99	2	5	62.9	71.1	74.2	76.7	80.5	89.2
2007	99	2	6	60.0	66.8	70.3	74.9	77.6	84.2
2007	99	2	7	38.1	44.0	46.5	50.9	54.9	63.4
2007	99	2	8	0.0	1.2	2.3	3.3	5.0	10.3
2007	99	2	99	46.2	57.8	61.1	64.0	66.8	69.9
2007	99	3	1	0.0	5.4	38.0	61.1	100.0	100.0
2007	99	3	2	31.1	44.8	53.7	57.9	62.0	83.4
2007	99	3	3	52.4	72.0	79.1	83.9	86.1	88.9
2007	99	3	4	69.5	81.7	85.3	88.0	89.9	94.1
2007	99	3	5	79.7	85.1	86.2	88.4	90.3	100.0
2007	99	3	6	75.9	84.8	87.8	89.6	91.4	95.7
2007	99	3	7	49.5	59.6	62.8	69.2	72.0	79.5
2007	99	3	8	0.0	5.1	8.1	10.5	15.8	39.7
2007	99	3	99	68.9	73.8	75.8	78.5	80.3	84.4
2007	99	99	1	9.8	15.7	18.0	21.3	24.9	32.9
2007	99	99	2	35.7	50.3	53.1	57.4	60.4	66.6
2007	99	99	3	42.2	70.9	76.6	79.6	81.6	88.3
2007	99	99	4	52.0	74.6	78.4	80.8	85.0	88.8
2007	99	99	5	59.5	72.7	76.6	80.1	81.9	86.9
2007	99	99	6	49.0	65.8	69.9	73.1	78.2	83.1
2007	99	99	7	29.7	39.0	42.4	44.7	48.9	60.5
2007	99	99	8	0.6	1.3	1.6	2.0	2.3	4.1
2007	99	99	99	41.1	46.4	50.6	53.8	56.5	60.4
2008	1	1	1	0.0	14.1	18.6	25.3	34.6	49.1
2008	1	1	2	24.5	50.8	57.9	64.9	79.2	100.0
2008	1	1	3	0.0	44.9	62.2	72.3	81.6	100.0
2008	1	1	4	34.0	64.0	70.0	74.7	82.9	96.8
2008	1	1	5	61.2	65.0	70.2	74.1	81.2	89.7
2008	1	1	6	55.2	67.0	73.1	77.8	80.5	96.6
2008	1	1	7	25.4	46.6	51.9	57.4	62.7	82.7
2008	1	1	8	0.4	1.0	1.5	2.1	2.5	7.8
2008	1	1	99	20.6	26.5	33.7	36.6	39.6	44.6
2008	1	2	1	7.6	12.3	17.8	21.5	25.7	32.6
2008	1	2	2	46.5	53.8	56.2	59.7	64.7	78.0
2008	1	2	3	64.4	74.9	79.3	81.8	84.4	94.8
2008	1	2	4	72.8	81.1	83.8	87.8	89.6	94.7
2008	1	2	5	77.2	83.8	87.2	89.7	92.3	95.6
2008	1	2	6	74.2	81.2	84.2	86.6	88.7	95.1
2008	1	2	7	43.2	55.8	61.0	64.8	69.7	82.6
2008	1	2	8	0.0	1.9	3.1	4.6	6.9	10.9
2008	1	2	99	63.6	67.2	70.5	72.8	74.8	79.7
2008	1	3	1	0.0	10.8	56.6	79.0	100.0	100.0
2008	1	3	2	12.6	44.6	52.1	56.9	64.2	81.4
2008	1	3	3	51.1	74.3	76.8	83.4	86.4	94.5
2008	1	3	4	76.8	88.1	91.1	93.8	96.5	100.0
2008	1	3	5	77.4	91.5	93.9	95.3	97.1	100.0
2008	1	3	6	82.4	88.5	91.8	94.0	95.6	98.0
2008	1	3	7	41.4	60.0	64.1	70.7	78.6	96.5
2008	1	3	8	0.0	6.4	10.3	13.6	17.6	35.0
2008	1	3	99	67.7	76.2	79.0	81.4	83.8	88.7
2008	1	99	1	7.7	12.7	19.4	24.1	26.6	32.7
2008	1	99	2	44.2	52.3	56.5	59.5	63.9	79.3
2008	1	99	3	64.4	73.2	77.6	80.6	84.7	89.9
2008	1	99	4	71.0	82.1	85.1	87.8	90.6	96.2
2008	1	99	5	77.1	84.0	87.1	89.1	91.5	94.3
2008	1	99	6	73.1	79.2	83.3	86.1	88.8	94.5
2008	1	99	7	44.4	53.8	57.3	61.9	67.3	77.9
2008	1	99	8	1.0	2.0	2.7	3.2	3.8	8.9
2008	1	99	99	53.5	56.9	60.2	62.7	65.4	68.5
2008	6	1	1	0.0	3.8	8.1	13.0	16.6	28.3
2008	6	1	2	0.0	15.2	34.1	44.6	53.2	100.0
2008	6	1	3	0.0	16.6	28.0	44.4	64.6	100.0
2008	6	1	4	0.0	29.0	38.2	50.9	63.5	100.0
2008	6	1	5	9.0	37.1	41.7	51.2	58.1	68.2
2008	6	1	6	8.4	30.6	40.3	46.1	50.7	60.3
2008	6	1	7	6.0	15.0	19.0	23.2	28.0	31.3
2008	6	1	8	0.1	0.5	0.7	0.8	1.3	2.2
2008	6	1	99	7.7	10.7	12.5	15.2	17.4	20.4
2008	6	2	1	0.6	7.4	9.7	13.8	16.8	25.1
2008	6	2	2	20.8	40.0	43.1	47.3	52.6	61.3
2008	6	2	3	25.9	57.7	65.1	71.3	76.4	87.0
2008	6	2	4	40.0	53.7	60.0	67.8	74.4	85.2
2008	6	2	5	42.4	52.8	57.5	61.5	67.7	78.1
2008	6	2	6	39.8	49.5	54.7	60.2	66.5	77.1
2008	6	2	7	7.8	26.7	33.5	35.3	38.9	50.6
2008	6	2	8	0.0	1.3	2.0	3.7	5.2	18.8
2008	6	2	99	32.3	42.4	46.8	51.1	55.6	63.7
2008	6	3	1	0.0	0.0	34.5	65.9	100.0	100.0
2008	6	3	2	27.2	44.7	49.2	54.4	62.8	83.6
2008	6	3	3	54.0	68.5	72.8	79.4	83.6	93.6
2008	6	3	4	38.9	73.7	79.3	82.2	85.6	96.7
2008	6	3	5	69.7	75.6	78.6	81.8	85.0	96.0
2008	6	3	6	62.5	76.2	80.9	83.5	86.4	96.2
2008	6	3	7	35.2	54.9	59.6	66.0	73.7	87.1
2008	6	3	8	0.0	0.0	2.4	5.5	9.0	17.2
2008	6	3	99	63.1	68.6	71.8	73.5	77.0	83.9
2008	6	99	1	2.3	8.1	11.0	13.8	16.4	22.9
2008	6	99	2	23.0	41.2	45.4	48.5	53.7	61.9
2008	6	99	3	30.1	59.3	66.2	73.1	76.0	82.9
2008	6	99	4	42.6	60.4	66.3	73.3	77.9	85.7
2008	6	99	5	40.7	56.0	62.2	68.2	73.6	79.2
2008	6	99	6	33.0	48.5	55.8	60.6	67.4	73.4
2008	6	99	7	10.3	22.0	28.1	32.1	35.6	43.1
2008	6	99	8	0.1	0.7	1.0	1.3	1.8	3.2
2008	6	99	99	26.2	34.7	40.0	43.7	47.1	51.1
2008	99	1	1	0.0	11.7	16.1	20.3	25.7	35.6
2008	99	1	2	16.1	43.6	49.6	55.0	62.3	85.3
2008	99	1	3	19.1	36.8	48.5	58.6	70.7	94.5
2008	99	1	4	24.7	52.0	56.1	66.2	71.5	85.9
2008	99	1	5	36.7	54.3	60.4	63.4	68.6	80.3
2008	99	1	6	30.8	47.5	56.1	60.9	64.6	73.3
2008	99	1	7	15.5	29.7	34.1	38.5	41.7	55.9
2008	99	1	8	0.3	0.7	0.9	1.4	1.8	4.5
2008	99	1	99	14.6	18.5	22.1	25.0	27.5	31.8
2008	99	2	1	6.8	11.7	14.1	16.3	19.6	27.6
2008	99	2	2	34.7	47.7	51.1	53.6	58.4	66.6
2008	99	2	3	53.7	67.7	74.2	76.7	79.4	86.4
2008	99	2	4	60.3	68.9	73.4	78.8	82.2	89.5
2008	99	2	5	60.7	68.6	73.0	77.0	79.7	85.9
2008	99	2	6	60.1	66.0	69.7	74.3	77.5	85.4
2008	99	2	7	26.8	41.2	47.5	50.3	56.4	65.6
2008	99	2	8	0.0	2.2	3.1	4.0	5.5	13.2
2008	99	2	99	49.3	55.8	59.2	62.3	66.0	71.9
2008	99	3	1	0.0	0.0	36.6	67.6	100.0	100.0
2008	99	3	2	31.2	46.5	50.0	54.1	59.7	78.3
2008	99	3	3	52.8	71.7	75.6	80.1	85.2	90.8
2008	99	3	4	67.7	79.7	84.4	87.7	90.0	98.1
2008	99	3	5	74.3	84.3	86.0	87.6	89.8	98.5
2008	99	3	6	75.3	84.3	86.6	88.7	91.0	96.9
2008	99	3	7	42.3	60.0	64.3	68.0	73.9	90.7
2008	99	3	8	0.0	5.1	8.0	11.4	13.5	25.4
2008	99	3	99	67.8	73.1	75.4	77.4	80.2	86.3
2008	99	99	1	6.5	11.8	15.2	18.3	20.7	25.7
2008	99	99	2	34.6	47.9	50.6	53.8	58.0	64.5
2008	99	99	3	47.9	67.3	72.9	76.7	79.2	84.2
2008	99	99	4	59.6	71.8	74.9	80.6	84.8	89.5
2008	99	99	5	62.3	70.1	74.7	79.0	81.8	86.2
2008	99	99	6	54.9	64.0	69.0	73.9	78.2	82.9
2008	99	99	7	29.0	38.7	43.3	46.5	49.1	61.5
2008	99	99	8	0.8	1.4	1.7	2.1	2.5	5.3
2008	99	99	99	41.4	45.7	48.6	53.3	56.6	59.0
2009	1	1	1	0.0	6.2	11.4	15.2	21.7	35.2
2009	1	1	2	9.8	36.4	42.8	50.0	60.9	100.0
2009	1	1	3	0.0	40.1	49.6	57.3	70.2	92.2
2009	1	1	4	0.0	46.7	55.0	60.9	73.2	100.0
2009	1	1	5	33.4	55.3	61.8	65.3	70.2	86.5
2009	1	1	6	29.2	58.2	63.1	71.5	76.9	93.8
2009	1	1	7	33.3	40.1	45.2	53.1	58.9	69.5
2009	1	1	8	0.2	0.7	1.2	1.5	2.0	13.8
2009	1	1	99	16.4	24.0	27.9	31.8	34.3	43.5
2009	1	2	1	1.1	7.7	10.7	13.2	18.0	27.8
2009	1	2	2	28.3	41.8	46.0	49.9	53.4	69.4
2009	1	2	3	51.0	63.5	68.4	72.3	76.3	92.2
2009	1	2	4	52.1	71.2	74.5	79.5	83.9	95.7
2009	1	2	5	66.6	75.2	79.4	82.7	85.5	92.5
2009	1	2	6	62.0	74.9	79.7	82.1	85.9	92.7
2009	1	2	7	41.0	53.9	57.0	61.9	66.7	79.3
2009	1	2	8	0.0	1.4	2.4	3.8	5.6	8.6
2009	1	2	99	52.3	60.6	63.1	65.8	68.2	73.8
2009	1	3	1	0.0	0.0	0.0	61.9	100.0	100.0
2009	1	3	2	0.0	34.7	40.7	48.4	53.9	80.2
2009	1	3	3	55.9	64.5	69.7	73.5	79.8	88.1
2009	1	3	4	70.7	84.4	87.9	90.8	93.5	100.0
2009	1	3	5	78.9	87.2	90.5	92.2	95.0	100.0
2009	1	3	6	79.2	86.9	89.1	91.1	94.6	100.0
2009	1	3	7	44.2	62.3	66.9	69.5	74.5	95.6
2009	1	3	8	0.0	5.8	8.1	11.1	15.1	39.2
2009	1	3	99	65.1	73.1	75.6	78.3	80.4	86.7
2009	1	99	1	0.7	9.1	12.1	14.5	17.8	23.8
2009	1	99	2	31.6	41.8	45.0	49.5	53.1	69.0
2009	1	99	3	48.6	63.3	68.4	71.7	75.4	81.6
2009	1	99	4	61.2	72.7	76.4	80.3	83.7	97.1
2009	1	99	5	67.0	75.6	80.3	83.7	85.7	91.3
2009	1	99	6	65.5	74.9	78.3	81.7	85.0	91.7
2009	1	99	7	42.7	51.8	54.1	59.5	63.0	71.8
2009	1	99	8	0.7	1.8	2.1	2.7	3.3	11.5
2009	1	99	99	49.1	51.6	54.9	57.6	59.8	62.6
2009	6	1	1	0.0	0.0	4.3	8.6	12.1	68.5
2009	6	1	2	0.0	10.6	24.9	29.9	40.1	65.0
2009	6	1	3	0.0	14.7	21.1	38.1	47.9	100.0
2009	6	1	4	0.0	19.5	29.5	40.4	50.1	88.7
2009	6	1	5	15.7	32.6	39.1	46.2	52.7	78.3
2009	6	1	6	10.2	29.3	37.0	45.0	49.8	63.2
2009	6	1	7	4.3	14.2	19.6	22.9	27.8	37.7
2009	6	1	8	0.0	0.4	0.6	0.8	1.3	3.0
2009	6	1	99	6.4	9.9	11.6	13.5	16.1	26.4
2009	6	2	1	2.8	6.0	7.9	9.4	12.3	17.2
2009	6	2	2	15.6	31.3	37.1	40.8	45.2	54.3
2009	6	2	3	31.7	53.7	58.8	64.5	68.2	77.6
2009	6	2	4	40.4	50.7	58.0	63.7	69.0	79.4
2009	6	2	5	32.0	50.3	53.6	60.8	67.1	78.9
2009	6	2	6	41.2	48.2	52.7	58.6	64.8	73.8
2009	6	2	7	20.2	26.7	31.8	37.7	43.3	62.1
2009	6	2	8	0.0	0.0	1.7	2.9	4.7	22.3
2009	6	2	99	29.5	39.8	45.8	48.5	52.2	60.1
2009	6	3	1	0.0	0.0	0.0	41.1	100.0	100.0
2009	6	3	2	0.0	38.5	43.8	49.9	54.7	80.9
2009	6	3	3	47.9	65.7	71.3	78.4	82.0	89.5
2009	6	3	4	51.3	73.0	76.5	81.1	83.8	91.1
2009	6	3	5	58.5	74.3	77.2	80.6	83.8	93.1
2009	6	3	6	68.9	77.0	79.0	82.8	85.7	95.8
2009	6	3	7	38.2	54.0	59.2	65.5	73.7	82.2
2009	6	3	8	0.0	0.0	2.4	6.4	11.4	46.9
2009	6	3	99	59.8	66.7	69.8	73.0	75.7	82.0
2009	6	99	1	2.6	6.3	7.3	9.2	11.0	15.3
2009	6	99	2	11.4	34.0	40.5	42.2	45.8	57.3
2009	6	99	3	37.4	57.5	61.9	67.5	71.0	80.1
2009	6	99	4	36.1	56.9	65.2	69.2	74.8	81.0
2009	6	99	5	42.3	54.7	60.3	66.6	72.7	79.3
2009	6	99	6	35.1	49.3	54.9	59.7	66.1	74.7
2009	6	99	7	16.8	23.5	28.9	32.8	36.4	45.9
2009	6	99	8	0.3	0.7	1.0	1.4	1.8	6.6
2009	6	99	99	27.6	33.6	38.6	42.0	45.1	49.3
2009	99	1	1	0.0	6.9	9.9	13.1	15.6	40.0
2009	99	1	2	16.5	27.5	36.0	41.3	51.6	80.3
2009	99	1	3	10.2	33.0	41.7	50.3	56.7	83.6
2009	99	1	4	21.1	38.8	45.5	49.6	60.0	79.7
2009	99	1	5	30.3	46.0	52.7	56.8	59.7	81.2
2009	99	1	6	25.6	44.6	49.2	57.8	62.9	77.8
2009	99	1	7	22.5	27.5	32.3	37.0	40.6	52.2
2009	99	1	8	0.1	0.7	0.9	1.1	1.4	6.8
2009	99	1	99	11.3	16.2	19.0	22.1	24.7	33.0
2009	99	2	1	3.8	7.4	9.6	11.0	13.4	19.4
2009	99	2	2	32.5	38.3	42.1	45.3	48.1	55.2
2009	99	2	3	47.1	60.2	63.5	68.3	72.0	81.3
2009	99	2	4	49.8	62.2	67.3	71.7	76.3	88.8
2009	99	2	5	54.9	63.9	67.4	72.1	75.3	81.1
2009	99	2	6	55.5	62.2	66.6	70.8	75.3	80.6
2009	99	2	7	33.1	42.6	44.9	49.6	53.2	71.2
2009	99	2	8	0.0	1.8	2.7	3.2	5.0	9.5
2009	99	2	99	41.9	50.8	54.1	57.5	60.3	67.0
2009	99	3	1	0.0	0.0	0.0	25.5	100.0	100.0
2009	99	3	2	0.0	36.6	43.6	49.2	53.2	80.6
2009	99	3	3	51.3	66.1	71.1	74.7	80.4	86.5
2009	99	3	4	67.9	78.4	81.6	84.0	87.1	95.1
2009	99	3	5	69.9	81.5	83.4	85.5	88.5	96.6
2009	99	3	6	79.3	83.0	84.5	86.8	89.2	96.1
2009	99	3	7	47.9	61.8	64.1	67.1	71.9	84.8
2009	99	3	8	0.0	4.8	6.7	8.9	13.7	35.7
2009	99	3	99	64.4	70.1	72.1	75.0	76.7	84.3
2009	99	99	1	3.4	8.1	10.1	11.8	13.9	17.0
2009	99	99	2	32.4	38.9	41.9	45.6	47.9	55.9
2009	99	99	3	43.4	61.0	65.0	69.8	72.5	80.9
2009	99	99	4	46.2	66.6	69.6	73.7	79.6	86.3
2009	99	99	5	58.9	66.5	70.3	73.8	79.2	83.8
2009	99	99	6	51.7	60.4	66.3	71.4	75.1	81.0
2009	99	99	7	30.4	38.3	42.6	46.0	49.0	56.1
2009	99	99	8	0.6	1.2	1.6	1.9	2.6	8.8
2009	99	99	99	39.4	43.1	45.7	48.9	52.3	55.7
2010	1	1	1	0.0	4.7	8.4	11.1	15.7	35.6
2010	1	1	2	0.0	33.4	38.8	45.9	53.7	100.0
2010	1	1	3	0.0	34.4	47.1	58.4	67.6	100.0
2010	1	1	4	21.5	39.3	50.2	61.4	66.9	100.0
2010	1	1	5	38.8	53.2	57.8	63.3	70.0	85.1
2010	1	1	6	31.0	55.9	58.9	63.9	72.3	84.7
2010	1	1	7	6.0	38.3	43.3	49.2	53.4	63.8
2010	1	1	8	0.0	0.6	0.9	1.3	2.0	5.0
2010	1	1	99	15.2	21.1	25.5	28.1	31.2	45.4
2010	1	2	1	1.8	7.2	9.2	10.6	13.4	25.0
2010	1	2	2	20.1	35.7	37.9	41.9	45.0	59.2
2010	1	2	3	50.1	60.6	65.7	70.2	73.1	88.3
2010	1	2	4	57.6	69.3	73.2	77.0	82.2	93.8
2010	1	2	5	63.2	73.7	77.9	80.7	83.6	92.0
2010	1	2	6	64.6	73.7	77.4	81.7	84.1	89.1
2010	1	2	7	48.0	53.1	58.6	61.3	66.5	80.3
2010	1	2	8	0.0	1.1	2.6	3.8	5.5	14.6
2010	1	2	99	50.5	58.1	60.8	63.4	66.3	75.4
2010	1	3	1	0.0	0.0	0.0	32.9	100.0	100.0
2010	1	3	2	0.0	30.2	37.7	42.1	50.8	100.0
2010	1	3	3	47.8	61.0	65.8	73.5	79.3	93.4
2010	1	3	4	73.5	79.9	85.0	89.3	92.2	100.0
2010	1	3	5	76.3	87.3	89.4	90.9	92.7	100.0
2010	1	3	6	70.7	86.2	89.8	91.3	93.0	97.6
2010	1	3	7	43.7	60.2	65.4	70.3	75.0	89.2
2010	1	3	8	0.0	4.6	7.2	10.2	14.7	23.1
2010	1	3	99	61.1	71.5	73.9	75.8	78.4	85.6
2010	1	99	1	1.6	8.2	9.3	10.5	13.9	24.5
2010	1	99	2	28.6	35.9	39.1	41.4	48.1	56.6
2010	1	99	3	49.5	59.9	64.2	67.9	73.1	84.5
2010	1	99	4	61.0	69.7	75.7	80.0	83.7	87.4
2010	1	99	5	65.9	74.7	79.3	82.3	85.9	90.7
2010	1	99	6	62.4	72.9	75.6	80.4	84.2	88.9
2010	1	99	7	37.6	49.8	52.8	56.3	61.4	69.7
2010	1	99	8	0.7	1.5	2.0	2.4	3.8	5.7
2010	1	99	99	46.8	49.9	52.5	55.9	57.5	61.4
2010	6	1	1	0.0	0.0	2.1	3.9	9.3	31.1
2010	6	1	2	0.0	15.1	24.9	39.6	45.2	89.6
2010	6	1	3	0.0	17.2	28.4	40.3	50.4	100.0
2010	6	1	4	0.0	17.7	28.9	38.6	48.8	74.2
2010	6	1	5	12.5	30.0	35.6	46.2	52.7	83.3
2010	6	1	6	12.7	31.0	37.9	42.5	50.5	66.0
2010	6	1	7	5.7	16.4	20.2	24.2	28.9	41.6
2010	6	1	8	0.0	0.4	0.7	1.0	1.4	3.3
2010	6	1	99	5.1	9.9	11.0	12.9	16.7	27.7
2010	6	2	1	1.4	3.3	4.8	6.8	8.3	17.3
2010	6	2	2	10.7	29.2	32.3	37.6	40.5	48.9
2010	6	2	3	28.1	50.4	56.0	60.8	64.3	73.2
2010	6	2	4	31.7	50.0	56.5	61.3	66.6	74.6
2010	6	2	5	32.2	47.5	54.4	61.8	65.0	75.4
2010	6	2	6	40.8	46.5	52.5	59.1	64.3	76.4
2010	6	2	7	19.8	30.4	33.8	37.4	41.3	63.7
2010	6	2	8	0.0	0.0	1.5	2.9	5.1	13.0
2010	6	2	99	27.4	40.0	43.7	46.6	49.9	56.7
2010	6	3	1	0.0	0.0	0.0	0.0	26.0	100.0
2010	6	3	2	3.2	32.5	38.6	43.7	51.7	76.0
2010	6	3	3	44.2	65.9	68.6	71.4	78.9	91.6
2010	6	3	4	35.6	72.2	75.3	78.7	82.8	98.4
2010	6	3	5	68.0	72.3	75.7	80.1	82.3	88.5
2010	6	3	6	58.8	76.5	80.0	84.0	88.3	94.4
2010	6	3	7	30.2	53.9	60.3	67.4	72.7	86.5
2010	6	3	8	0.0	0.0	3.2	4.5	10.0	46.6
2010	6	3	99	60.4	65.6	67.7	70.7	73.6	81.2
2010	6	99	1	1.2	3.3	5.1	6.5	8.4	13.7
2010	6	99	2	12.8	31.4	34.7	39.0	42.7	52.2
2010	6	99	3	28.0	55.7	60.2	63.5	67.2	74.1
2010	6	99	4	20.2	58.6	64.0	68.1	72.2	77.7
2010	6	99	5	33.1	54.1	60.8	67.2	71.1	80.7
2010	6	99	6	41.6	49.5	54.8	60.5	67.3	74.9
2010	6	99	7	18.9	25.6	30.3	35.6	37.5	50.0
2010	6	99	8	0.2	0.6	1.2	1.4	2.0	6.1
2010	6	99	99	27.8	33.9	37.6	41.0	43.1	49.0
2010	99	1	1	0.0	3.8	6.8	9.3	11.9	23.2
2010	99	1	2	0.0	27.6	33.6	41.3	44.8	64.9
2010	99	1	3	0.0	31.4	40.2	50.9	56.8	84.6
2010	99	1	4	10.7	34.0	39.6	48.3	57.5	69.8
2010	99	1	5	31.7	43.9	49.4	52.6	60.8	76.5
2010	99	1	6	30.6	43.3	48.8	54.8	60.3	68.4
2010	99	1	7	13.9	27.7	30.5	33.9	41.2	50.9
2010	99	1	8	0.2	0.6	0.9	1.2	1.5	3.8
2010	99	1	99	10.3	15.1	17.7	20.5	23.5	35.2
2010	99	2	1	2.2	6.0	7.3	8.4	10.0	16.4
2010	99	2	2	27.6	33.6	36.7	39.2	43.8	49.4
2010	99	2	3	42.7	57.1	63.4	66.3	70.0	75.1
2010	99	2	4	51.2	61.1	66.1	69.8	72.9	81.7
2010	99	2	5	54.7	61.9	67.6	71.8	74.4	81.9
2010	99	2	6	53.6	60.0	65.6	70.4	73.5	78.0
2010	99	2	7	35.4	43.4	46.2	48.6	53.3	72.0
2010	99	2	8	0.0	1.6	2.3	3.6	5.0	8.1
2010	99	2	99	42.3	49.4	53.5	55.8	58.4	63.6
2010	99	3	1	0.0	0.0	0.0	0.0	61.2	100.0
2010	99	3	2	2.5	33.4	37.4	43.1	49.1	70.9
2010	99	3	3	45.4	63.4	68.2	72.4	77.1	92.3
2010	99	3	4	68.9	76.8	80.0	83.4	85.4	90.6
2010	99	3	5	71.8	80.2	82.1	84.7	86.9	92.4
2010	99	3	6	65.3	81.8	85.1	87.4	90.2	93.7
2010	99	3	7	36.6	59.8	64.6	68.8	72.6	88.1
2010	99	3	8	0.0	5.2	7.1	8.3	11.5	30.8
2010	99	3	99	61.6	67.6	71.0	73.0	76.9	82.4
2010	99	99	1	2.1	6.8	7.4	8.3	10.1	16.1
2010	99	99	2	23.4	34.1	37.5	40.2	44.5	50.7
2010	99	99	3	40.6	59.0	62.8	66.0	70.7	76.9
2010	99	99	4	41.8	65.5	70.0	74.2	76.7	82.4
2010	99	99	5	59.0	64.2	70.0	74.0	77.0	85.6
2010	99	99	6	53.4	60.6	65.4	71.7	75.7	80.7
2010	99	99	7	27.9	38.2	41.0	45.1	48.7	59.2
2010	99	99	8	0.5	1.3	1.6	2.0	2.6	5.1
2010	99	99	99	39.5	41.9	44.5	48.2	51.0	54.6
2011	1	1	1	0.0	2.0	4.6	7.5	11.2	39.1
2011	1	1	2	11.7	31.1	37.4	45.2	59.7	83.0
2011	1	1	3	0.0	33.1	43.0	51.6	68.9	100.0
2011	1	1	4	0.0	30.7	45.2	59.0	71.0	100.0
2011	1	1	5	38.3	49.9	55.0	59.4	69.1	78.2
2011	1	1	6	18.6	48.9	54.0	60.2	66.8	83.4
2011	1	1	7	24.2	36.0	40.0	45.7	50.7	67.9
2011	1	1	8	0.0	0.5	0.8	1.2	1.5	4.5
2011	1	1	99	12.4	19.7	23.6	26.2	29.8	33.4
2011	1	2	1	1.2	4.6	6.2	8.1	9.8	22.1
2011	1	2	2	14.4	29.3	33.8	37.3	41.6	59.1
2011	1	2	3	52.3	60.3	63.3	68.8	71.2	81.8
2011	1	2	4	57.2	66.4	69.9	74.4	83.5	87.7
2011	1	2	5	65.8	72.1	75.8	78.6	82.7	90.6
2011	1	2	6	61.1	71.3	75.2	79.4	81.7	90.0
2011	1	2	7	43.4	51.8	55.6	60.6	68.6	76.5
2011	1	2	8	0.0	0.0	1.6	3.8	5.7	11.3
2011	1	2	99	50.7	54.8	58.0	60.5	64.0	69.8
2011	1	3	1	0.0	0.0	0.0	26.1	57.3	100.0
2011	1	3	2	11.2	23.4	28.4	36.8	47.4	80.2
2011	1	3	3	34.4	59.8	66.7	71.1	76.2	86.4
2011	1	3	4	62.7	77.5	81.8	86.4	88.6	94.9
2011	1	3	5	73.2	84.2	87.7	89.3	92.4	97.8
2011	1	3	6	63.4	83.9	87.6	90.2	92.1	99.0
2011	1	3	7	39.2	62.6	67.3	70.7	76.3	88.8
2011	1	3	8	0.0	3.7	6.0	8.8	11.3	54.6
2011	1	3	99	60.2	70.5	72.8	74.7	77.3	82.0
2011	1	99	1	1.6	5.0	6.1	8.0	10.7	21.2
2011	1	99	2	16.9	31.3	35.1	38.5	43.2	53.3
2011	1	99	3	49.7	59.4	62.5	65.6	71.6	80.0
2011	1	99	4	55.1	67.9	73.7	76.9	80.2	87.2
2011	1	99	5	67.2	73.2	77.5	80.4	83.5	91.6
2011	1	99	6	60.3	69.3	74.6	77.7	82.0	89.6
2011	1	99	7	38.7	49.5	51.1	56.2	61.9	73.8
2011	1	99	8	0.5	1.3	1.8	2.4	3.3	4.8
2011	1	99	99	45.4	48.0	50.8	53.7	56.9	63.1
2011	6	1	1	0.0	0.0	0.8	4.6	8.2	26.4
2011	6	1	2	0.0	11.5	25.9	44.4	54.4	100.0
2011	6	1	3	0.0	11.7	29.4	39.9	47.2	100.0
2011	6	1	4	0.0	16.8	29.9	41.1	50.1	100.0
2011	6	1	5	12.6	30.2	33.8	43.0	51.1	71.8
2011	6	1	6	18.1	30.1	35.6	41.2	48.4	60.8
2011	6	1	7	11.6	19.1	22.1	24.7	32.8	44.4
2011	6	1	8	0.0	0.4	0.7	0.9	1.2	2.2
2011	6	1	99	7.2	9.5	11.1	12.3	15.1	19.8
2011	6	2	1	0.0	2.3	4.6	6.2	8.0	17.1
2011	6	2	2	9.9	25.3	29.5	32.3	37.6	45.8
2011	6	2	3	22.4	49.2	54.7	58.6	64.9	71.6
2011	6	2	4	26.7	48.2	55.6	59.8	67.6	75.9
2011	6	2	5	37.5	47.1	56.4	60.4	64.9	72.2
2011	6	2	6	38.3	49.9	53.9	59.8	64.0	71.7
2011	6	2	7	24.3	33.9	37.7	41.0	45.9	65.6
2011	6	2	8	0.0	0.8	1.9	3.4	5.5	17.2
2011	6	2	99	26.7	39.2	44.4	47.3	49.0	55.7
2011	6	3	1	0.0	0.0	0.0	73.8	100.0	100.0
2011	6	3	2	21.2	28.1	34.6	41.1	46.2	66.9
2011	6	3	3	23.4	57.2	64.5	70.9	75.4	89.8
2011	6	3	4	58.0	71.6	75.8	79.5	82.4	92.9
2011	6	3	5	61.6	72.1	75.8	79.3	81.7	85.3
2011	6	3	6	69.1	75.4	78.3	81.3	84.3	95.9
2011	6	3	7	36.5	58.7	61.3	66.6	71.3	95.1
2011	6	3	8	0.0	0.0	3.0	5.8	7.9	18.2
2011	6	3	99	57.4	61.9	67.0	70.8	73.3	79.4
