year	prov_resid	sexo	estud_gr	edad_gr	tocup
1999	5	6	2	4	39.5
1999	5	6	2	5	46.4
1999	5	6	2	6	38.2
1999	5	6	2	7	18.8
1999	5	6	2	8	0.0
1999	5	6	2	99	36.2
1999	5	6	3	2	29.8
1999	5	6	3	3	59.7
1999	5	6	3	4	57.3
1999	5	6	3	5	83.3
1999	5	6	3	6	88.0
1999	5	6	3	7	71.6
1999	5	6	3	8	0.0
1999	5	6	3	99	59.9
1999	5	6	99	1	12.5
1999	5	6	99	2	31.8
1999	5	6	99	3	52.3
1999	5	6	99	4	39.7
1999	5	6	99	5	49.1
1999	5	6	99	6	33.6
1999	5	6	99	7	25.3
1999	5	6	99	8	0.1
1999	5	6	99	99	25.0
1999	5	99	1	1	36.2
1999	5	99	1	2	36.8
1999	5	99	1	3	34.9
1999	5	99	1	4	58.4
1999	5	99	1	5	60.1
1999	5	99	1	6	55.0
1999	5	99	1	7	41.8
1999	5	99	1	8	0.7
1999	5	99	1	99	26.1
1999	5	99	2	1	12.1
1999	5	99	2	2	43.1
1999	5	99	2	3	66.9
1999	5	99	2	4	68.4
1999	5	99	2	5	70.9
1999	5	99	2	6	67.2
1999	5	99	2	7	47.3
1999	5	99	2	8	5.6
1999	5	99	2	99	53.1
1999	5	99	3	2	27.7
1999	5	99	3	3	47.0
1999	5	99	3	4	75.1
1999	5	99	3	5	89.2
1999	5	99	3	6	88.5
1999	5	99	3	7	86.9
1999	5	99	3	8	20.8
1999	5	99	3	99	64.4
1999	5	99	99	1	15.4
1999	5	99	99	2	40.9
1999	5	99	99	3	57.3
1999	5	99	99	4	67.7
1999	5	99	99	5	70.0
1999	5	99	99	6	60.1
1999	5	99	99	7	45.2
1999	5	99	99	8	1.5
1999	5	99	99	99	39.0
1999	6	1	1	1	31.5
1999	6	1	1	2	56.7
1999	6	1	1	3	48.5
1999	6	1	1	4	65.0
1999	6	1	1	5	70.2
1999	6	1	1	6	67.5
1999	6	1	1	7	44.8
1999	6	1	1	8	1.7
1999	6	1	1	99	39.3
1999	6	1	2	1	17.0
1999	6	1	2	2	58.9
1999	6	1	2	3	77.5
1999	6	1	2	4	82.0
1999	6	1	2	5	83.5
1999	6	1	2	6	85.1
1999	6	1	2	7	59.3
1999	6	1	2	8	0.0
1999	6	1	2	99	64.2
1999	6	1	3	2	24.8
1999	6	1	3	3	57.9
1999	6	1	3	4	92.0
1999	6	1	3	5	98.4
1999	6	1	3	6	100.0
1999	6	1	3	7	83.4
1999	6	1	3	8	40.7
1999	6	1	3	99	77.5
1999	6	1	99	1	19.3
1999	6	1	99	2	55.1
1999	6	1	99	3	70.1
1999	6	1	99	4	79.6
1999	6	1	99	5	80.2
1999	6	1	99	6	75.2
1999	6	1	99	7	48.4
1999	6	1	99	8	2.5
1999	6	1	99	99	53.5
1999	6	6	1	1	7.0
1999	6	6	1	2	32.3
1999	6	6	1	3	28.7
1999	6	6	1	4	17.2
1999	6	6	1	5	17.7
1999	6	6	1	6	16.7
1999	6	6	1	7	7.7
1999	6	6	1	8	0.5
1999	6	6	1	99	8.7
1999	6	6	2	1	10.9
1999	6	6	2	2	30.8
1999	6	6	2	3	44.1
1999	6	6	2	4	33.7
1999	6	6	2	5	36.7
1999	6	6	2	6	35.2
1999	6	6	2	7	23.8
1999	6	6	2	8	6.2
1999	6	6	2	99	29.9
1999	6	6	3	2	20.8
1999	6	6	3	3	55.3
1999	6	6	3	4	73.9
1999	6	6	3	5	76.0
1999	6	6	3	6	91.1
1999	6	6	3	7	59.0
1999	6	6	3	8	0.0
1999	6	6	3	99	59.3
1999	6	6	99	1	10.6
1999	6	6	99	2	29.1
1999	6	6	99	3	44.7
1999	6	6	99	4	36.2
1999	6	6	99	5	34.2
1999	6	6	99	6	26.2
1999	6	6	99	7	11.1
1999	6	6	99	8	0.9
1999	6	6	99	99	21.5
1999	6	99	1	1	24.3
1999	6	99	1	2	48.8
1999	6	99	1	3	39.3
1999	6	99	1	4	41.2
1999	6	99	1	5	43.4
1999	6	99	1	6	41.7
1999	6	99	1	7	25.6
1999	6	99	1	8	1.0
1999	6	99	1	99	23.0
1999	6	99	2	1	13.9
1999	6	99	2	2	45.6
1999	6	99	2	3	62.5
1999	6	99	2	4	58.9
1999	6	99	2	5	62.1
1999	6	99	2	6	63.5
1999	6	99	2	7	45.0
1999	6	99	2	8	3.2
1999	6	99	2	99	48.1
1999	6	99	3	2	22.3
1999	6	99	3	3	56.2
1999	6	99	3	4	82.7
1999	6	99	3	5	86.4
1999	6	99	3	6	96.3
1999	6	99	3	7	71.5
1999	6	99	3	8	24.1
1999	6	99	3	99	67.6
1999	6	99	99	1	15.1
1999	6	99	99	2	42.5
1999	6	99	99	3	57.7
1999	6	99	99	4	58.4
1999	6	99	99	5	57.8
1999	6	99	99	6	51.6
1999	6	99	99	7	29.6
1999	6	99	99	8	1.5
1999	6	99	99	99	37.2
1999	7	1	1	1	22.6
1999	7	1	1	2	70.8
1999	7	1	1	3	80.4
1999	7	1	1	4	81.9
1999	7	1	1	5	85.4
1999	7	1	1	6	87.1
1999	7	1	1	7	53.6
1999	7	1	1	8	0.8
1999	7	1	1	99	49.8
1999	7	1	2	1	32.9
1999	7	1	2	2	56.7
1999	7	1	2	3	87.8
1999	7	1	2	4	90.2
1999	7	1	2	5	91.2
1999	7	1	2	6	91.4
1999	7	1	2	7	52.7
1999	7	1	2	8	3.3
1999	7	1	2	99	73.2
1999	7	1	3	1	0.0
1999	7	1	3	2	50.8
1999	7	1	3	3	83.1
1999	7	1	3	4	89.7
1999	7	1	3	5	97.9
1999	7	1	3	6	92.3
1999	7	1	3	7	63.1
1999	7	1	3	8	17.5
1999	7	1	3	99	78.2
1999	7	1	99	1	31.1
1999	7	1	99	2	57.9
1999	7	1	99	3	86.4
1999	7	1	99	4	89.2
1999	7	1	99	5	90.5
1999	7	1	99	6	89.1
1999	7	1	99	7	54.5
1999	7	1	99	8	2.1
1999	7	1	99	99	64.8
1999	7	6	1	1	9.0
1999	7	6	1	2	54.5
1999	7	6	1	3	50.6
1999	7	6	1	4	45.3
1999	7	6	1	5	57.3
1999	7	6	1	6	35.8
1999	7	6	1	7	21.7
1999	7	6	1	8	1.6
1999	7	6	1	99	21.8
1999	7	6	2	1	19.1
1999	7	6	2	2	49.6
1999	7	6	2	3	65.4
1999	7	6	2	4	69.2
1999	7	6	2	5	57.0
1999	7	6	2	6	54.3
1999	7	6	2	7	29.4
1999	7	6	2	8	0.0
1999	7	6	2	99	51.4
1999	7	6	3	1	31.8
1999	7	6	3	2	62.8
1999	7	6	3	3	70.9
1999	7	6	3	4	88.8
1999	7	6	3	5	85.1
1999	7	6	3	6	71.2
1999	7	6	3	7	59.0
1999	7	6	3	8	12.5
1999	7	6	3	99	74.0
1999	7	6	99	1	18.0
1999	7	6	99	2	50.9
1999	7	6	99	3	65.2
1999	7	6	99	4	69.3
1999	7	6	99	5	60.3
1999	7	6	99	6	44.8
1999	7	6	99	7	24.7
1999	7	6	99	8	1.6
1999	7	6	99	99	40.3
1999	7	99	1	1	16.7
1999	7	99	1	2	66.4
1999	7	99	1	3	68.6
1999	7	99	1	4	63.6
1999	7	99	1	5	70.8
1999	7	99	1	6	61.3
1999	7	99	1	7	36.0
1999	7	99	1	8	1.2
1999	7	99	1	99	34.6
1999	7	99	2	1	26.1
1999	7	99	2	2	53.2
1999	7	99	2	3	76.7
1999	7	99	2	4	80.1
1999	7	99	2	5	74.4
1999	7	99	2	6	72.9
1999	7	99	2	7	42.3
1999	7	99	2	8	1.8
1999	7	99	2	99	62.5
1999	7	99	3	1	21.9
1999	7	99	3	2	59.2
1999	7	99	3	3	76.5
1999	7	99	3	4	89.2
1999	7	99	3	5	91.9
1999	7	99	3	6	84.0
1999	7	99	3	7	62.1
1999	7	99	3	8	16.3
1999	7	99	3	99	76.3
1999	7	99	99	1	24.7
1999	7	99	99	2	54.4
1999	7	99	99	3	76.0
1999	7	99	99	4	79.3
1999	7	99	99	5	75.5
1999	7	99	99	6	67.3
1999	7	99	99	7	39.5
1999	7	99	99	8	1.8
1999	7	99	99	99	52.4
1999	8	1	1	1	17.1
1999	8	1	1	2	79.7
1999	8	1	1	3	67.6
1999	8	1	1	4	84.2
1999	8	1	1	5	83.4
1999	8	1	1	6	84.0
1999	8	1	1	7	49.4
1999	8	1	1	8	1.2
1999	8	1	1	99	44.6
1999	8	1	2	1	23.9
1999	8	1	2	2	60.1
1999	8	1	2	3	85.4
1999	8	1	2	4	94.3
1999	8	1	2	5	91.8
1999	8	1	2	6	90.6
1999	8	1	2	7	62.1
1999	8	1	2	8	3.7
1999	8	1	2	99	72.4
1999	8	1	3	1	0.0
1999	8	1	3	2	50.4
1999	8	1	3	3	76.6
1999	8	1	3	4	93.8
1999	8	1	3	5	97.5
1999	8	1	3	6	97.3
1999	8	1	3	7	73.7
1999	8	1	3	8	12.8
1999	8	1	3	99	81.3
1999	8	1	99	1	23.2
1999	8	1	99	2	60.8
1999	8	1	99	3	81.9
1999	8	1	99	4	93.0
1999	8	1	99	5	90.7
1999	8	1	99	6	88.6
1999	8	1	99	7	54.2
1999	8	1	99	8	2.1
1999	8	1	99	99	62.8
1999	8	6	1	1	25.7
1999	8	6	1	2	55.4
1999	8	6	1	3	49.5
1999	8	6	1	4	36.7
1999	8	6	1	5	37.7
1999	8	6	1	6	31.5
1999	8	6	1	7	18.7
1999	8	6	1	8	0.8
1999	8	6	1	99	17.0
1999	8	6	2	1	13.8
1999	8	6	2	2	50.6
1999	8	6	2	3	71.9
1999	8	6	2	4	61.5
1999	8	6	2	5	58.7
1999	8	6	2	6	53.2
1999	8	6	2	7	32.0
1999	8	6	2	8	2.2
1999	8	6	2	99	49.5
1999	8	6	3	1	38.2
1999	8	6	3	2	50.9
1999	8	6	3	3	79.5
1999	8	6	3	4	82.6
1999	8	6	3	5	84.4
1999	8	6	3	6	76.4
1999	8	6	3	7	44.8
1999	8	6	3	8	0.0
1999	8	6	3	99	70.9
1999	8	6	99	1	15.2
1999	8	6	99	2	50.9
1999	8	6	99	3	72.9
1999	8	6	99	4	63.8
1999	8	6	99	5	56.2
1999	8	6	99	6	43.5
1999	8	6	99	7	22.0
1999	8	6	99	8	0.9
1999	8	6	99	99	37.2
1999	8	99	1	1	21.5
1999	8	99	1	2	70.6
1999	8	99	1	3	61.2
1999	8	99	1	4	62.2
1999	8	99	1	5	57.7
1999	8	99	1	6	54.7
1999	8	99	1	7	32.7
1999	8	99	1	8	1.0
1999	8	99	1	99	29.1
1999	8	99	2	1	18.9
1999	8	99	2	2	55.5
1999	8	99	2	3	79.3
1999	8	99	2	4	78.8
1999	8	99	2	5	75.6
1999	8	99	2	6	73.2
1999	8	99	2	7	48.8
1999	8	99	2	8	3.0
1999	8	99	2	99	61.5
1999	8	99	3	1	21.7
1999	8	99	3	2	50.7
1999	8	99	3	3	78.4
1999	8	99	3	4	87.4
1999	8	99	3	5	91.2
1999	8	99	3	6	88.4
1999	8	99	3	7	63.6
1999	8	99	3	8	7.1
1999	8	99	3	99	75.9
1999	8	99	99	1	19.2
1999	8	99	99	2	55.9
1999	8	99	99	3	77.5
1999	8	99	99	4	78.6
1999	8	99	99	5	73.1
1999	8	99	99	6	65.6
1999	8	99	99	7	37.7
1999	8	99	99	8	1.4
1999	8	99	99	99	49.5
1999	9	1	1	1	4.3
1999	9	1	1	2	90.6
1999	9	1	1	3	38.0
1999	9	1	1	4	84.6
1999	9	1	1	5	94.3
1999	9	1	1	6	92.7
1999	9	1	1	7	62.6
1999	9	1	1	8	2.7
1999	9	1	1	99	43.4
1999	9	1	2	1	10.1
1999	9	1	2	2	59.1
1999	9	1	2	3	83.4
1999	9	1	2	4	92.0
1999	9	1	2	5	95.4
1999	9	1	2	6	95.8
1999	9	1	2	7	61.5
1999	9	1	2	8	8.5
1999	9	1	2	99	73.8
1999	9	1	3	2	27.4
1999	9	1	3	3	45.2
1999	9	1	3	4	91.2
1999	9	1	3	5	97.1
1999	9	1	3	6	93.1
1999	9	1	3	7	69.0
1999	9	1	3	8	9.8
1999	9	1	3	99	72.9
1999	9	1	99	1	9.7
1999	9	1	99	2	57.3
1999	9	1	99	3	73.6
1999	9	1	99	4	91.3
1999	9	1	99	5	95.4
1999	9	1	99	6	93.8
1999	9	1	99	7	62.9
1999	9	1	99	8	3.3
1999	9	1	99	99	60.0
1999	9	6	1	1	0.0
1999	9	6	1	2	58.7
1999	9	6	1	3	68.5
1999	9	6	1	4	17.6
1999	9	6	1	5	25.0
1999	9	6	1	6	34.4
1999	9	6	1	7	20.3
1999	9	6	1	8	0.7
1999	9	6	1	99	12.9
1999	9	6	2	1	6.4
1999	9	6	2	2	31.7
1999	9	6	2	3	47.3
1999	9	6	2	4	59.6
1999	9	6	2	5	45.2
1999	9	6	2	6	44.6
1999	9	6	2	7	59.6
1999	9	6	2	8	0.0
1999	9	6	2	99	39.4
1999	9	6	3	2	22.1
1999	9	6	3	3	57.7
1999	9	6	3	4	58.8
1999	9	6	3	5	70.4
1999	9	6	3	6	89.2
1999	9	6	3	7	55.0
1999	9	6	3	8	0.0
1999	9	6	3	99	57.1
1999	9	6	99	1	6.0
1999	9	6	99	2	31.7
1999	9	6	99	3	52.3
1999	9	6	99	4	57.0
1999	9	6	99	5	44.8
1999	9	6	99	6	41.9
1999	9	6	99	7	24.6
1999	9	6	99	8	0.6
1999	9	6	99	99	28.4
1999	9	99	1	1	2.4
1999	9	99	1	2	77.2
1999	9	99	1	3	48.3
1999	9	99	1	4	58.7
1999	9	99	1	5	59.6
1999	9	99	1	6	64.3
1999	9	99	1	7	40.5
1999	9	99	1	8	1.5
1999	9	99	1	99	27.2
1999	9	99	2	1	8.0
1999	9	99	2	2	46.2
1999	9	99	2	3	67.8
1999	9	99	2	4	77.3
1999	9	99	2	5	69.3
1999	9	99	2	6	71.8
1999	9	99	2	7	60.5
1999	9	99	2	8	6.4
1999	9	99	2	99	57.2
1999	9	99	3	2	24.8
1999	9	99	3	3	54.1
1999	9	99	3	4	74.7
1999	9	99	3	5	82.0
1999	9	99	3	6	91.9
1999	9	99	3	7	63.5
1999	9	99	3	8	5.3
1999	9	99	3	99	64.6
1999	9	99	99	1	7.7
1999	9	99	99	2	45.2
1999	9	99	99	3	62.8
1999	9	99	99	4	75.4
1999	9	99	99	5	68.9
1999	9	99	99	6	70.0
1999	9	99	99	7	43.1
1999	9	99	99	8	1.8
1999	9	99	99	99	43.9
1999	10	1	1	1	14.6
1999	10	1	1	2	62.4
1999	10	1	1	3	57.4
1999	10	1	1	4	67.5
1999	10	1	1	5	71.0
1999	10	1	1	6	74.4
1999	10	1	1	7	49.3
1999	10	1	1	8	1.3
1999	10	1	1	99	38.7
1999	10	1	2	1	16.0
1999	10	1	2	2	45.9
1999	10	1	2	3	73.5
1999	10	1	2	4	85.7
1999	10	1	2	5	88.9
1999	10	1	2	6	92.2
1999	10	1	2	7	64.6
1999	10	1	2	8	4.0
1999	10	1	2	99	67.1
1999	10	1	3	2	7.6
1999	10	1	3	3	43.4
1999	10	1	3	4	77.9
1999	10	1	3	5	98.3
1999	10	1	3	6	86.4
1999	10	1	3	7	68.8
1999	10	1	3	8	20.8
1999	10	1	3	99	60.7
1999	10	1	99	1	15.7
1999	10	1	99	2	44.7
1999	10	1	99	3	64.1
1999	10	1	99	4	80.5
1999	10	1	99	5	82.9
1999	10	1	99	6	80.0
1999	10	1	99	7	52.4
1999	10	1	99	8	2.5
1999	10	1	99	99	51.6
1999	10	6	1	1	12.5
1999	10	6	1	2	28.1
1999	10	6	1	3	42.3
1999	10	6	1	4	21.2
1999	10	6	1	5	25.4
1999	10	6	1	6	25.2
1999	10	6	1	7	12.8
1999	10	6	1	8	0.3
1999	10	6	1	99	11.9
1999	10	6	2	1	8.0
1999	10	6	2	2	28.2
1999	10	6	2	3	42.4
1999	10	6	2	4	39.7
1999	10	6	2	5	41.2
1999	10	6	2	6	54.8
1999	10	6	2	7	31.9
1999	10	6	2	8	0.0
1999	10	6	2	99	33.6
1999	10	6	3	1	0.0
1999	10	6	3	2	10.1
1999	10	6	3	3	57.7
1999	10	6	3	4	74.9
1999	10	6	3	5	82.2
1999	10	6	3	6	93.8
1999	10	6	3	7	35.0
1999	10	6	3	8	0.0
1999	10	6	3	99	57.8
1999	10	6	99	1	8.6
1999	10	6	99	2	25.5
1999	10	6	99	3	46.8
1999	10	6	99	4	41.7
1999	10	6	99	5	41.8
1999	10	6	99	6	33.8
1999	10	6	99	7	15.7
1999	10	6	99	8	0.3
1999	10	6	99	99	23.5
1999	10	99	1	1	13.8
1999	10	99	1	2	47.9
1999	10	99	1	3	51.0
1999	10	99	1	4	43.5
1999	10	99	1	5	50.4
1999	10	99	1	6	48.4
1999	10	99	1	7	29.3
1999	10	99	1	8	0.7
1999	10	99	1	99	24.4
1999	10	99	2	1	11.9
1999	10	99	2	2	37.2
1999	10	99	2	3	58.7
1999	10	99	2	4	63.7
1999	10	99	2	5	67.5
1999	10	99	2	6	76.9
1999	10	99	2	7	50.0
1999	10	99	2	8	2.5
1999	10	99	2	99	51.3
1999	10	99	3	1	0.0
1999	10	99	3	2	9.1
1999	10	99	3	3	51.9
1999	10	99	3	4	76.3
1999	10	99	3	5	88.8
1999	10	99	3	6	88.8
1999	10	99	3	7	52.5
1999	10	99	3	8	14.7
1999	10	99	3	99	59.2
1999	10	99	99	1	12.2
1999	10	99	99	2	35.1
1999	10	99	99	3	55.6
1999	10	99	99	4	61.2
1999	10	99	99	5	63.7
1999	10	99	99	6	57.5
1999	10	99	99	7	32.8
1999	10	99	99	8	1.3
1999	10	99	99	99	37.3
1999	11	1	1	1	23.8
1999	11	1	1	2	54.5
1999	11	1	1	3	64.3
1999	11	1	1	4	57.0
1999	11	1	1	5	68.2
1999	11	1	1	6	67.8
1999	11	1	1	7	41.1
1999	11	1	1	8	1.7
1999	11	1	1	99	44.3
1999	11	1	2	1	12.2
1999	11	1	2	2	42.7
1999	11	1	2	3	63.6
1999	11	1	2	4	73.4
1999	11	1	2	5	80.8
1999	11	1	2	6	81.1
1999	11	1	2	7	45.6
1999	11	1	2	8	3.4
1999	11	1	2	99	55.2
1999	11	1	3	1	0.0
1999	11	1	3	2	21.3
1999	11	1	3	3	56.5
1999	11	1	3	4	84.0
1999	11	1	3	5	96.1
1999	11	1	3	6	92.2
1999	11	1	3	7	60.0
1999	11	1	3	8	29.7
1999	11	1	3	99	72.0
1999	11	1	99	1	14.2
1999	11	1	99	2	43.2
1999	11	1	99	3	62.3
1999	11	1	99	4	70.2
1999	11	1	99	5	77.7
1999	11	1	99	6	74.3
1999	11	1	99	7	43.7
1999	11	1	99	8	3.5
1999	11	1	99	99	52.2
1999	11	6	1	1	3.8
1999	11	6	1	2	25.1
1999	11	6	1	3	12.2
1999	11	6	1	4	9.8
1999	11	6	1	5	16.0
1999	11	6	1	6	12.9
1999	11	6	1	7	8.5
1999	11	6	1	8	1.2
1999	11	6	1	99	8.9
1999	11	6	2	1	5.5
1999	11	6	2	2	18.9
1999	11	6	2	3	33.3
1999	11	6	2	4	27.1
1999	11	6	2	5	30.5
1999	11	6	2	6	34.3
1999	11	6	2	7	5.5
1999	11	6	2	8	3.1
1999	11	6	2	99	22.5
1999	11	6	3	2	28.3
1999	11	6	3	3	44.2
1999	11	6	3	4	60.8
1999	11	6	3	5	83.8
1999	11	6	3	6	81.0
1999	11	6	3	7	64.0
1999	11	6	3	8	6.4
1999	11	6	3	99	58.4
1999	11	6	99	1	5.3
1999	11	6	99	2	20.6
1999	11	6	99	3	31.4
1999	11	6	99	4	27.2
1999	11	6	99	5	30.2
1999	11	6	99	6	21.6
1999	11	6	99	7	9.7
1999	11	6	99	8	1.4
1999	11	6	99	99	18.8
1999	11	99	1	1	15.1
1999	11	99	1	2	44.8
1999	11	99	1	3	40.3
1999	11	99	1	4	33.0
1999	11	99	1	5	40.6
1999	11	99	1	6	37.6
1999	11	99	1	7	23.8
1999	11	99	1	8	1.4
1999	11	99	1	99	25.2
1999	11	99	2	1	8.7
1999	11	99	2	2	30.6
1999	11	99	2	3	48.7
1999	11	99	2	4	49.2
1999	11	99	2	5	57.6
1999	11	99	2	6	59.8
1999	11	99	2	7	28.1
1999	11	99	2	8	3.3
1999	11	99	2	99	39.0
1999	11	99	3	1	0.0
1999	11	99	3	2	25.7
1999	11	99	3	3	50.4
1999	11	99	3	4	72.8
1999	11	99	3	5	90.4
1999	11	99	3	6	88.4
1999	11	99	3	7	60.8
1999	11	99	3	8	24.9
1999	11	99	3	99	65.9
1999	11	99	99	1	9.6
1999	11	99	99	2	31.9
1999	11	99	99	3	47.3
1999	11	99	99	4	48.2
1999	11	99	99	5	54.4
1999	11	99	99	6	47.5
1999	11	99	99	7	26.7
1999	11	99	99	8	2.2
1999	11	99	99	99	35.2
1999	12	1	1	1	41.6
1999	12	1	1	2	77.9
1999	12	1	1	3	89.7
1999	12	1	1	4	91.1
1999	12	1	1	5	90.5
1999	12	1	1	6	87.0
1999	12	1	1	7	55.8
1999	12	1	1	8	2.5
1999	12	1	1	99	48.5
1999	12	1	2	1	28.9
1999	12	1	2	2	60.8
1999	12	1	2	3	90.7
1999	12	1	2	4	94.9
1999	12	1	2	5	93.8
1999	12	1	2	6	91.5
1999	12	1	2	7	68.9
1999	12	1	2	8	4.5
1999	12	1	2	99	76.2
1999	12	1	3	2	38.3
1999	12	1	3	3	75.9
1999	12	1	3	4	95.3
1999	12	1	3	5	97.3
1999	12	1	3	6	100.0
1999	12	1	3	7	80.2
1999	12	1	3	8	23.3
1999	12	1	3	99	83.7
1999	12	1	99	1	29.7
1999	12	1	99	2	60.7
1999	12	1	99	3	88.6
1999	12	1	99	4	94.4
1999	12	1	99	5	93.3
1999	12	1	99	6	89.5
1999	12	1	99	7	58.9
1999	12	1	99	8	3.2
1999	12	1	99	99	64.0
1999	12	6	1	1	62.1
1999	12	6	1	2	38.6
1999	12	6	1	3	56.9
1999	12	6	1	4	42.9
1999	12	6	1	5	45.8
1999	12	6	1	6	35.4
1999	12	6	1	7	20.2
1999	12	6	1	8	1.5
1999	12	6	1	99	18.9
1999	12	6	2	1	16.2
1999	12	6	2	2	43.2
1999	12	6	2	3	61.3
1999	12	6	2	4	53.3
1999	12	6	2	5	49.2
1999	12	6	2	6	55.5
1999	12	6	2	7	24.3
1999	12	6	2	8	6.9
1999	12	6	2	99	45.0
1999	12	6	3	2	41.7
1999	12	6	3	3	71.8
1999	12	6	3	4	80.7
1999	12	6	3	5	82.0
1999	12	6	3	6	84.0
1999	12	6	3	7	65.4
1999	12	6	3	8	0.0
1999	12	6	3	99	70.0
1999	12	6	99	1	17.6
1999	12	6	99	2	42.8
1999	12	6	99	3	63.1
1999	12	6	99	4	57.9
1999	12	6	99	5	53.3
1999	12	6	99	6	43.7
1999	12	6	99	7	22.2
1999	12	6	99	8	1.6
1999	12	6	99	99	34.4
1999	12	99	1	1	48.5
1999	12	99	1	2	68.9
1999	12	99	1	3	73.5
1999	12	99	1	4	72.3
1999	12	99	1	5	67.6
1999	12	99	1	6	59.7
1999	12	99	1	7	38.3
1999	12	99	1	8	1.9
1999	12	99	1	99	32.7
1999	12	99	2	1	22.4
1999	12	99	2	2	52.1
1999	12	99	2	3	75.8
1999	12	99	2	4	74.6
1999	12	99	2	5	73.3
1999	12	99	2	6	74.3
1999	12	99	2	7	48.7
1999	12	99	2	8	5.5
1999	12	99	2	99	61.0
1999	12	99	3	2	40.8
1999	12	99	3	3	73.3
1999	12	99	3	4	86.3
1999	12	99	3	5	89.2
1999	12	99	3	6	93.4
1999	12	99	3	7	75.1
1999	12	99	3	8	13.5
1999	12	99	3	99	76.1
1999	12	99	99	1	23.5
1999	12	99	99	2	51.8
1999	12	99	99	3	75.1
1999	12	99	99	4	76.3
1999	12	99	99	5	73.8
1999	12	99	99	6	66.4
1999	12	99	99	7	41.3
1999	12	99	99	8	2.3
1999	12	99	99	99	48.8
1999	13	1	1	1	37.4
1999	13	1	1	2	63.6
1999	13	1	1	3	73.8
1999	13	1	1	4	73.3
1999	13	1	1	5	82.4
1999	13	1	1	6	81.7
1999	13	1	1	7	52.3
1999	13	1	1	8	3.7
1999	13	1	1	99	44.7
1999	13	1	2	1	31.5
1999	13	1	2	2	49.1
1999	13	1	2	3	81.6
1999	13	1	2	4	91.0
1999	13	1	2	5	90.8
1999	13	1	2	6	83.3
1999	13	1	2	7	69.4
1999	13	1	2	8	0.0
1999	13	1	2	99	69.8
1999	13	1	3	2	30.9
1999	13	1	3	3	58.4
1999	13	1	3	4	86.9
1999	13	1	3	5	98.6
1999	13	1	3	6	92.8
1999	13	1	3	7	80.4
1999	13	1	3	8	20.6
1999	13	1	3	99	74.3
1999	13	1	99	1	32.5
1999	13	1	99	2	49.8
1999	13	1	99	3	76.2
1999	13	1	99	4	86.0
1999	13	1	99	5	88.2
1999	13	1	99	6	82.8
1999	13	1	99	7	55.3
1999	13	1	99	8	4.0
1999	13	1	99	99	56.8
1999	13	6	1	1	15.1
1999	13	6	1	2	53.8
1999	13	6	1	3	36.0
1999	13	6	1	4	25.5
1999	13	6	1	5	23.3
1999	13	6	1	6	19.2
1999	13	6	1	7	7.0
1999	13	6	1	8	0.5
1999	13	6	1	99	11.1
1999	13	6	2	1	16.2
1999	13	6	2	2	31.5
1999	13	6	2	3	44.1
1999	13	6	2	4	35.2
1999	13	6	2	5	40.8
1999	13	6	2	6	31.9
1999	13	6	2	7	23.0
1999	13	6	2	8	0.0
1999	13	6	2	99	33.2
1999	13	6	3	2	24.3
1999	13	6	3	3	68.0
1999	13	6	3	4	61.8
1999	13	6	3	5	85.9
1999	13	6	3	6	86.9
1999	13	6	3	7	54.9
1999	13	6	3	8	14.7
1999	13	6	3	99	63.0
1999	13	6	99	1	16.0
1999	13	6	99	2	33.4
1999	13	6	99	3	48.7
1999	13	6	99	4	34.9
1999	13	6	99	5	37.2
1999	13	6	99	6	24.6
1999	13	6	99	7	9.2
1999	13	6	99	8	0.7
1999	13	6	99	99	21.8
1999	13	99	1	1	26.8
1999	13	99	1	2	58.8
1999	13	99	1	3	54.7
1999	13	99	1	4	47.8
1999	13	99	1	5	51.0
1999	13	99	1	6	47.7
1999	13	99	1	7	27.2
1999	13	99	1	8	1.9
1999	13	99	1	99	26.2
1999	13	99	2	1	24.1
1999	13	99	2	2	40.8
1999	13	99	2	3	66.3
1999	13	99	2	4	64.2
1999	13	99	2	5	67.7
1999	13	99	2	6	67.0
1999	13	99	2	7	59.3
1999	13	99	2	8	0.0
1999	13	99	2	99	53.5
1999	13	99	3	2	26.7
1999	13	99	3	3	63.8
1999	13	99	3	4	76.7
1999	13	99	3	5	92.3
1999	13	99	3	6	90.0
1999	13	99	3	7	68.9
1999	13	99	3	8	17.6
1999	13	99	3	99	68.5
1999	13	99	99	1	24.6
1999	13	99	99	2	41.7
1999	13	99	99	3	63.6
1999	13	99	99	4	61.1
1999	13	99	99	5	62.9
1999	13	99	99	6	53.7
1999	13	99	99	7	30.8
1999	13	99	99	8	2.1
1999	13	99	99	99	38.9
1999	14	1	1	1	28.7
1999	14	1	1	2	64.4
1999	14	1	1	3	56.0
1999	14	1	1	4	71.1
1999	14	1	1	5	71.7
1999	14	1	1	6	62.1
1999	14	1	1	7	40.9
1999	14	1	1	8	0.9
1999	14	1	1	99	39.7
1999	14	1	2	1	16.6
1999	14	1	2	2	45.9
1999	14	1	2	3	61.9
1999	14	1	2	4	77.1
1999	14	1	2	5	83.6
1999	14	1	2	6	85.4
1999	14	1	2	7	48.7
1999	14	1	2	8	1.2
1999	14	1	2	99	56.8
1999	14	1	3	2	17.1
1999	14	1	3	3	54.2
1999	14	1	3	4	87.3
1999	14	1	3	5	89.7
1999	14	1	3	6	91.1
