year	prov_resid	sexo	estud_gr	edad_gr	tparo
2007	13	99	99	3	12.3
2007	13	99	99	4	9.7
2007	13	99	99	5	6.0
2007	13	99	99	6	6.0
2007	13	99	99	7	6.6
2007	13	99	99	8	3.5
2007	13	99	99	99	9.0
2007	14	1	1	1	30.3
2007	14	1	1	2	25.0
2007	14	1	1	3	16.9
2007	14	1	1	4	10.9
2007	14	1	1	5	11.6
2007	14	1	1	6	13.2
2007	14	1	1	7	9.5
2007	14	1	1	8	0.0
2007	14	1	1	99	13.3
2007	14	1	2	1	17.9
2007	14	1	2	2	19.3
2007	14	1	2	3	10.7
2007	14	1	2	4	8.6
2007	14	1	2	5	7.8
2007	14	1	2	6	7.2
2007	14	1	2	7	8.3
2007	14	1	2	8	0.0
2007	14	1	2	99	10.0
2007	14	1	3	1	0.0
2007	14	1	3	2	4.8
2007	14	1	3	3	10.8
2007	14	1	3	4	1.5
2007	14	1	3	5	5.4
2007	14	1	3	6	1.9
2007	14	1	3	7	4.3
2007	14	1	3	8	0.0
2007	14	1	3	99	4.5
2007	14	1	99	1	22.3
2007	14	1	99	2	18.8
2007	14	1	99	3	11.6
2007	14	1	99	4	6.7
2007	14	1	99	5	7.8
2007	14	1	99	6	8.0
2007	14	1	99	7	8.4
2007	14	1	99	8	0.0
2007	14	1	99	99	9.6
2007	14	6	1	1	50.8
2007	14	6	1	2	42.2
2007	14	6	1	3	31.0
2007	14	6	1	4	44.2
2007	14	6	1	5	23.3
2007	14	6	1	6	28.1
2007	14	6	1	7	23.9
2007	14	6	1	8	0.0
2007	14	6	1	99	27.7
2007	14	6	2	1	58.5
2007	14	6	2	2	25.4
2007	14	6	2	3	20.2
2007	14	6	2	4	19.1
2007	14	6	2	5	18.7
2007	14	6	2	6	24.5
2007	14	6	2	7	25.0
2007	14	6	2	8	0.0
2007	14	6	2	99	23.0
2007	14	6	3	1	100.0
2007	14	6	3	2	24.3
2007	14	6	3	3	21.4
2007	14	6	3	4	5.6
2007	14	6	3	5	7.4
2007	14	6	3	6	6.5
2007	14	6	3	7	15.2
2007	14	6	3	8	0.0
2007	14	6	3	99	12.2
2007	14	6	99	1	57.9
2007	14	6	99	2	25.7
2007	14	6	99	3	21.4
2007	14	6	99	4	14.6
2007	14	6	99	5	15.4
2007	14	6	99	6	21.5
2007	14	6	99	7	22.5
2007	14	6	99	8	0.0
2007	14	6	99	99	20.3
2007	14	99	1	1	37.1
2007	14	99	1	2	27.8
2007	14	99	1	3	21.0
2007	14	99	1	4	21.5
2007	14	99	1	5	15.9
2007	14	99	1	6	18.6
2007	14	99	1	7	13.1
2007	14	99	1	8	0.0
2007	14	99	1	99	17.9
2007	14	99	2	1	35.6
2007	14	99	2	2	22.0
2007	14	99	2	3	14.5
2007	14	99	2	4	12.6
2007	14	99	2	5	11.7
2007	14	99	2	6	14.1
2007	14	99	2	7	12.6
2007	14	99	2	8	0.0
2007	14	99	2	99	15.0
2007	14	99	3	1	100.0
2007	14	99	3	2	18.6
2007	14	99	3	3	17.0
2007	14	99	3	4	3.6
2007	14	99	3	5	6.4
2007	14	99	3	6	3.7
2007	14	99	3	7	7.8
2007	14	99	3	8	0.0
2007	14	99	3	99	8.3
2007	14	99	99	1	36.9
2007	14	99	99	2	22.0
2007	14	99	99	3	16.0
2007	14	99	99	4	10.0
2007	14	99	99	5	10.8
2007	14	99	99	6	13.2
2007	14	99	99	7	12.2
2007	14	99	99	8	0.0
2007	14	99	99	99	13.9
2007	15	1	1	1	29.9
2007	15	1	1	2	22.0
2007	15	1	1	3	0.0
2007	15	1	1	4	0.0
2007	15	1	1	5	10.6
2007	15	1	1	6	1.8
2007	15	1	1	7	8.6
2007	15	1	1	8	0.0
2007	15	1	1	99	8.3
2007	15	1	2	1	23.6
2007	15	1	2	2	8.9
2007	15	1	2	3	8.4
2007	15	1	2	4	4.0
2007	15	1	2	5	6.6
2007	15	1	2	6	3.6
2007	15	1	2	7	3.3
2007	15	1	2	8	0.0
2007	15	1	2	99	6.2
2007	15	1	3	2	13.3
2007	15	1	3	3	11.5
2007	15	1	3	4	9.1
2007	15	1	3	5	1.8
2007	15	1	3	6	1.9
2007	15	1	3	7	0.9
2007	15	1	3	8	0.0
2007	15	1	3	99	5.2
2007	15	1	99	1	25.8
2007	15	1	99	2	10.8
2007	15	1	99	3	9.4
2007	15	1	99	4	6.1
2007	15	1	99	5	5.1
2007	15	1	99	6	2.9
2007	15	1	99	7	5.0
2007	15	1	99	8	0.0
2007	15	1	99	99	6.1
2007	15	6	1	1	59.4
2007	15	6	1	2	81.3
2007	15	6	1	3	74.3
2007	15	6	1	4	9.2
2007	15	6	1	5	7.1
2007	15	6	1	6	14.3
2007	15	6	1	7	9.1
2007	15	6	1	8	0.0
2007	15	6	1	99	14.4
2007	15	6	2	1	28.1
2007	15	6	2	2	20.5
2007	15	6	2	3	16.3
2007	15	6	2	4	20.2
2007	15	6	2	5	13.0
2007	15	6	2	6	6.5
2007	15	6	2	7	6.1
2007	15	6	2	8	0.0
2007	15	6	2	99	12.9
2007	15	6	3	2	19.7
2007	15	6	3	3	9.3
2007	15	6	3	4	8.8
2007	15	6	3	5	5.5
2007	15	6	3	6	8.3
2007	15	6	3	7	1.3
2007	15	6	3	8	0.0
2007	15	6	3	99	8.1
2007	15	6	99	1	35.2
2007	15	6	99	2	22.3
2007	15	6	99	3	13.4
2007	15	6	99	4	12.5
2007	15	6	99	5	9.3
2007	15	6	99	6	8.2
2007	15	6	99	7	6.4
2007	15	6	99	8	0.0
2007	15	6	99	99	10.9
2007	15	99	1	1	36.4
2007	15	99	1	2	37.5
2007	15	99	1	3	29.4
2007	15	99	1	4	3.3
2007	15	99	1	5	9.2
2007	15	99	1	6	7.9
2007	15	99	1	7	8.8
2007	15	99	1	8	0.0
2007	15	99	1	99	10.9
2007	15	99	2	1	25.2
2007	15	99	2	2	13.1
2007	15	99	2	3	11.3
2007	15	99	2	4	9.9
2007	15	99	2	5	9.3
2007	15	99	2	6	4.9
2007	15	99	2	7	4.3
2007	15	99	2	8	0.0
2007	15	99	2	99	8.9
2007	15	99	3	2	17.0
2007	15	99	3	3	10.2
2007	15	99	3	4	8.9
2007	15	99	3	5	3.6
2007	15	99	3	6	4.7
2007	15	99	3	7	1.1
2007	15	99	3	8	0.0
2007	15	99	3	99	6.7
2007	15	99	99	1	28.7
2007	15	99	99	2	15.6
2007	15	99	99	3	11.3
2007	15	99	99	4	9.1
2007	15	99	99	5	7.0
2007	15	99	99	6	5.2
2007	15	99	99	7	5.6
2007	15	99	99	8	0.0
2007	15	99	99	99	8.3
2007	16	1	1	1	34.4
2007	16	1	1	2	6.6
2007	16	1	1	3	9.1
2007	16	1	1	4	0.0
2007	16	1	1	5	5.1
2007	16	1	1	6	0.4
2007	16	1	1	7	2.7
2007	16	1	1	8	0.0
2007	16	1	1	99	3.1
2007	16	1	2	1	10.9
2007	16	1	2	2	10.0
2007	16	1	2	3	2.8
2007	16	1	2	4	0.0
2007	16	1	2	5	0.9
2007	16	1	2	6	2.9
2007	16	1	2	7	0.0
2007	16	1	2	8	0.0
2007	16	1	2	99	3.0
2007	16	1	3	1	0.0
2007	16	1	3	2	11.2
2007	16	1	3	3	2.8
2007	16	1	3	4	5.2
2007	16	1	3	5	0.0
2007	16	1	3	6	1.4
2007	16	1	3	7	0.0
2007	16	1	3	8	0.0
2007	16	1	3	99	2.6
2007	16	1	99	1	14.3
2007	16	1	99	2	9.8
2007	16	1	99	3	3.7
2007	16	1	99	4	1.1
2007	16	1	99	5	2.0
2007	16	1	99	6	1.5
2007	16	1	99	7	1.7
2007	16	1	99	8	0.0
2007	16	1	99	99	3.0
2007	16	6	1	1	51.0
2007	16	6	1	2	26.6
2007	16	6	1	3	0.0
2007	16	6	1	4	0.0
2007	16	6	1	5	12.8
2007	16	6	1	6	9.0
2007	16	6	1	7	10.9
2007	16	6	1	8	0.0
2007	16	6	1	99	12.7
2007	16	6	2	1	15.5
2007	16	6	2	2	9.8
2007	16	6	2	3	0.0
2007	16	6	2	4	16.2
2007	16	6	2	5	12.2
2007	16	6	2	6	11.9
2007	16	6	2	7	0.0
2007	16	6	2	8	0.0
2007	16	6	2	99	10.5
2007	16	6	3	2	12.0
2007	16	6	3	3	5.5
2007	16	6	3	4	26.2
2007	16	6	3	5	4.0
2007	16	6	3	6	1.4
2007	16	6	3	7	0.0
2007	16	6	3	8	0.0
2007	16	6	3	99	7.6
2007	16	6	99	1	30.6
2007	16	6	99	2	13.6
2007	16	6	99	3	2.2
2007	16	6	99	4	15.9
2007	16	6	99	5	10.9
2007	16	6	99	6	8.4
2007	16	6	99	7	7.0
2007	16	6	99	8	0.0
2007	16	6	99	99	10.5
2007	16	99	1	1	44.0
2007	16	99	1	2	17.9
2007	16	99	1	3	5.8
2007	16	99	1	4	0.0
2007	16	99	1	5	8.3
2007	16	99	1	6	2.5
2007	16	99	1	7	4.4
2007	16	99	1	8	0.0
2007	16	99	1	99	6.1
2007	16	99	2	1	12.2
2007	16	99	2	2	9.9
2007	16	99	2	3	1.8
2007	16	99	2	4	5.8
2007	16	99	2	5	5.1
2007	16	99	2	6	6.0
2007	16	99	2	7	0.0
2007	16	99	2	8	0.0
2007	16	99	2	99	5.6
2007	16	99	3	1	0.0
2007	16	99	3	2	11.7
2007	16	99	3	3	4.3
2007	16	99	3	4	13.6
2007	16	99	3	5	2.1
2007	16	99	3	6	1.4
2007	16	99	3	7	0.0
2007	16	99	3	8	0.0
2007	16	99	3	99	5.0
2007	16	99	99	1	19.9
2007	16	99	99	2	11.5
2007	16	99	99	3	3.1
2007	16	99	99	4	6.4
2007	16	99	99	5	5.6
2007	16	99	99	6	3.7
2007	16	99	99	7	2.8
2007	16	99	99	8	0.0
2007	16	99	99	99	5.7
2007	17	1	1	1	27.1
2007	17	1	1	2	12.6
2007	17	1	1	3	24.1
2007	17	1	1	4	9.4
2007	17	1	1	5	17.7
2007	17	1	1	6	6.4
2007	17	1	1	7	5.5
2007	17	1	1	8	0.0
2007	17	1	1	99	12.0
2007	17	1	2	1	12.6
2007	17	1	2	2	11.9
2007	17	1	2	3	7.6
2007	17	1	2	4	3.2
2007	17	1	2	5	4.5
2007	17	1	2	6	2.9
2007	17	1	2	7	0.8
2007	17	1	2	8	0.0
2007	17	1	2	99	5.2
2007	17	1	3	1	0.0
2007	17	1	3	2	7.0
2007	17	1	3	3	1.9
2007	17	1	3	4	10.1
2007	17	1	3	5	4.5
2007	17	1	3	6	1.8
2007	17	1	3	7	2.6
2007	17	1	3	8	31.1
2007	17	1	3	99	4.6
2007	17	1	99	1	15.1
2007	17	1	99	2	11.6
2007	17	1	99	3	9.0
2007	17	1	99	4	5.9
2007	17	1	99	5	7.3
2007	17	1	99	6	3.5
2007	17	1	99	7	3.0
2007	17	1	99	8	11.6
2007	17	1	99	99	6.6
2007	17	6	1	1	22.8
2007	17	6	1	2	27.8
2007	17	6	1	3	29.3
2007	17	6	1	4	21.7
2007	17	6	1	5	25.6
2007	17	6	1	6	19.9
2007	17	6	1	7	6.2
2007	17	6	1	8	0.0
2007	17	6	1	99	19.5
2007	17	6	2	1	23.1
2007	17	6	2	2	11.8
2007	17	6	2	3	16.3
2007	17	6	2	4	15.3
2007	17	6	2	5	6.3
2007	17	6	2	6	6.1
2007	17	6	2	7	7.9
2007	17	6	2	8	0.0
2007	17	6	2	99	10.3
2007	17	6	3	1	67.5
2007	17	6	3	2	13.9
2007	17	6	3	3	2.2
2007	17	6	3	4	6.4
2007	17	6	3	5	4.4
2007	17	6	3	6	5.2
2007	17	6	3	7	0.0
2007	17	6	3	8	0.0
2007	17	6	3	99	5.2
2007	17	6	99	1	24.2
2007	17	6	99	2	13.2
2007	17	6	99	3	10.8
2007	17	6	99	4	12.5
2007	17	6	99	5	8.2
2007	17	6	99	6	8.1
2007	17	6	99	7	6.1
2007	17	6	99	8	0.0
2007	17	6	99	99	10.1
2007	17	99	1	1	25.2
2007	17	99	1	2	16.6
2007	17	99	1	3	25.1
2007	17	99	1	4	14.8
2007	17	99	1	5	20.2
2007	17	99	1	6	10.6
2007	17	99	1	7	5.7
2007	17	99	1	8	0.0
2007	17	99	1	99	14.4
2007	17	99	2	1	17.2
2007	17	99	2	2	11.9
2007	17	99	2	3	10.7
2007	17	99	2	4	8.9
2007	17	99	2	5	5.3
2007	17	99	2	6	4.2
2007	17	99	2	7	3.9
2007	17	99	2	8	0.0
2007	17	99	2	99	7.4
2007	17	99	3	1	67.5
2007	17	99	3	2	11.6
2007	17	99	3	3	2.1
2007	17	99	3	4	7.8
2007	17	99	3	5	4.4
2007	17	99	3	6	3.4
2007	17	99	3	7	1.7
2007	17	99	3	8	31.1
2007	17	99	3	99	4.9
2007	17	99	99	1	19.2
2007	17	99	99	2	12.4
2007	17	99	99	3	9.8
2007	17	99	99	4	9.3
2007	17	99	99	5	7.7
2007	17	99	99	6	5.3
2007	17	99	99	7	4.2
2007	17	99	99	8	7.8
2007	17	99	99	99	8.1
2007	18	1	1	1	21.0
2007	18	1	1	2	38.2
2007	18	1	1	3	1.4
2007	18	1	1	4	16.1
2007	18	1	1	5	8.7
2007	18	1	1	6	12.3
2007	18	1	1	7	8.6
2007	18	1	1	8	0.0
2007	18	1	1	99	11.4
2007	18	1	2	1	27.3
2007	18	1	2	2	14.4
2007	18	1	2	3	11.1
2007	18	1	2	4	7.6
2007	18	1	2	5	5.2
2007	18	1	2	6	8.1
2007	18	1	2	7	10.6
2007	18	1	2	8	0.0
2007	18	1	2	99	9.3
2007	18	1	3	1	0.0
2007	18	1	3	2	29.6
2007	18	1	3	3	11.4
2007	18	1	3	4	4.2
2007	18	1	3	5	1.0
2007	18	1	3	6	1.8
2007	18	1	3	7	0.0
2007	18	1	3	8	0.0
2007	18	1	3	99	4.6
2007	18	1	99	1	24.3
2007	18	1	99	2	18.8
2007	18	1	99	3	9.7
2007	18	1	99	4	7.9
2007	18	1	99	5	4.9
2007	18	1	99	6	7.7
2007	18	1	99	7	7.5
2007	18	1	99	8	0.0
2007	18	1	99	99	8.7
2007	18	6	1	1	78.4
2007	18	6	1	2	26.5
2007	18	6	1	3	32.2
2007	18	6	1	4	0.0
2007	18	6	1	5	27.4
2007	18	6	1	6	18.5
2007	18	6	1	7	18.5
2007	18	6	1	8	0.0
2007	18	6	1	99	22.2
2007	18	6	2	1	37.9
2007	18	6	2	2	24.6
2007	18	6	2	3	17.4
2007	18	6	2	4	22.6
2007	18	6	2	5	14.9
2007	18	6	2	6	10.1
2007	18	6	2	7	12.7
2007	18	6	2	8	0.0
2007	18	6	2	99	18.1
2007	18	6	3	1	0.0
2007	18	6	3	2	27.7
2007	18	6	3	3	15.9
2007	18	6	3	4	17.9
2007	18	6	3	5	8.6
2007	18	6	3	6	4.2
2007	18	6	3	7	0.0
2007	18	6	3	8	0.0
2007	18	6	3	99	12.0
2007	18	6	99	1	41.0
2007	18	6	99	2	25.3
2007	18	6	99	3	17.6
2007	18	6	99	4	19.8
2007	18	6	99	5	14.6
2007	18	6	99	6	10.5
2007	18	6	99	7	10.8
2007	18	6	99	8	0.0
2007	18	6	99	99	16.7
2007	18	99	1	1	28.8
2007	18	99	1	2	33.4
2007	18	99	1	3	8.1
2007	18	99	1	4	12.7
2007	18	99	1	5	15.6
2007	18	99	1	6	14.3
2007	18	99	1	7	11.5
2007	18	99	1	8	0.0
2007	18	99	1	99	14.7
2007	18	99	2	1	32.4
2007	18	99	2	2	19.3
2007	18	99	2	3	13.3
2007	18	99	2	4	13.4
2007	18	99	2	5	9.0
2007	18	99	2	6	9.0
2007	18	99	2	7	11.4
2007	18	99	2	8	0.0
2007	18	99	2	99	12.8
2007	18	99	3	1	0.0
2007	18	99	3	2	28.4
2007	18	99	3	3	14.0
2007	18	99	3	4	12.9
2007	18	99	3	5	4.9
2007	18	99	3	6	2.7
2007	18	99	3	7	0.0
2007	18	99	3	8	0.0
2007	18	99	3	99	8.4
2007	18	99	99	1	30.7
2007	18	99	99	2	22.0
2007	18	99	99	3	13.0
2007	18	99	99	4	13.2
2007	18	99	99	5	9.0
2007	18	99	99	6	8.8
2007	18	99	99	7	8.7
2007	18	99	99	8	0.0
2007	18	99	99	99	12.0
2007	19	1	1	1	0.0
2007	19	1	1	2	5.2
2007	19	1	1	3	7.8
2007	19	1	1	4	15.2
2007	19	1	1	5	9.8
2007	19	1	1	6	0.0
2007	19	1	1	7	1.9
2007	19	1	1	8	0.0
2007	19	1	1	99	4.1
2007	19	1	2	1	9.3
2007	19	1	2	2	8.5
2007	19	1	2	3	3.2
2007	19	1	2	4	5.5
2007	19	1	2	5	2.6
2007	19	1	2	6	3.4
2007	19	1	2	7	10.2
2007	19	1	2	8	0.0
2007	19	1	2	99	4.4
2007	19	1	3	2	4.3
2007	19	1	3	3	5.8
2007	19	1	3	4	2.6
2007	19	1	3	5	1.1
2007	19	1	3	6	1.4
2007	19	1	3	7	0.0
2007	19	1	3	8	0.0
2007	19	1	3	99	2.4
2007	19	1	99	1	7.1
2007	19	1	99	2	7.7
2007	19	1	99	3	4.5
2007	19	1	99	4	5.5
2007	19	1	99	5	2.9
2007	19	1	99	6	1.8
2007	19	1	99	7	3.1
2007	19	1	99	8	0.0
2007	19	1	99	99	3.8
2007	19	6	1	1	20.9
2007	19	6	1	2	39.9
2007	19	6	1	3	15.5
2007	19	6	1	4	17.1
2007	19	6	1	5	11.5
2007	19	6	1	6	4.8
2007	19	6	1	7	3.9
2007	19	6	1	8	0.0
2007	19	6	1	99	9.1
2007	19	6	2	1	25.0
2007	19	6	2	2	11.3
2007	19	6	2	3	3.0
2007	19	6	2	4	13.4
2007	19	6	2	5	7.7
2007	19	6	2	6	4.6
2007	19	6	2	7	3.8
2007	19	6	2	8	0.0
2007	19	6	2	99	7.9
2007	19	6	3	2	6.7
2007	19	6	3	3	6.7
2007	19	6	3	4	0.8
2007	19	6	3	5	4.4
2007	19	6	3	6	6.6
2007	19	6	3	7	0.0
2007	19	6	3	8	0.0
2007	19	6	3	99	4.4
2007	19	6	99	1	23.9
2007	19	6	99	2	11.7
2007	19	6	99	3	5.5
2007	19	6	99	4	6.5
2007	19	6	99	5	6.4
2007	19	6	99	6	5.2
2007	19	6	99	7	3.2
2007	19	6	99	8	0.0
2007	19	6	99	99	6.6
2007	19	99	1	1	8.5
2007	19	99	1	2	15.1
2007	19	99	1	3	10.0
2007	19	99	1	4	15.8
2007	19	99	1	5	10.3
2007	19	99	1	6	1.8
2007	19	99	1	7	2.4
2007	19	99	1	8	0.0
2007	19	99	1	99	5.7
2007	19	99	2	1	15.0
2007	19	99	2	2	9.7
2007	19	99	2	3	3.1
2007	19	99	2	4	7.7
2007	19	99	2	5	4.2
2007	19	99	2	6	3.9
2007	19	99	2	7	7.4
2007	19	99	2	8	0.0
2007	19	99	2	99	5.6
2007	19	99	3	2	5.7
2007	19	99	3	3	6.3
2007	19	99	3	4	1.7
2007	19	99	3	5	2.8
2007	19	99	3	6	3.4
2007	19	99	3	7	0.0
2007	19	99	3	8	0.0
2007	19	99	3	99	3.4
2007	19	99	99	1	13.3
2007	19	99	99	2	9.4
2007	19	99	99	3	4.9
2007	19	99	99	4	5.9
2007	19	99	99	5	4.3
2007	19	99	99	6	3.2
2007	19	99	99	7	3.1
2007	19	99	99	8	0.0
2007	19	99	99	99	4.9
2007	20	1	1	1	0.0
2007	20	1	1	2	21.1
2007	20	1	1	3	22.5
2007	20	1	1	4	0.0
2007	20	1	1	5	14.8
2007	20	1	1	6	5.2
2007	20	1	1	7	1.2
2007	20	1	1	8	0.0
2007	20	1	1	99	4.8
2007	20	1	2	1	32.3
2007	20	1	2	2	15.0
2007	20	1	2	3	8.7
2007	20	1	2	4	2.4
2007	20	1	2	5	3.5
2007	20	1	2	6	1.8
2007	20	1	2	7	4.2
2007	20	1	2	8	0.0
2007	20	1	2	99	4.9
2007	20	1	3	1	0.0
2007	20	1	3	2	8.5
2007	20	1	3	3	3.7
2007	20	1	3	4	2.5
2007	20	1	3	5	3.7
2007	20	1	3	6	1.3
2007	20	1	3	7	1.4
2007	20	1	3	8	0.0
2007	20	1	3	99	3.0
2007	20	1	99	1	32.3
2007	20	1	99	2	12.1
2007	20	1	99	3	6.0
2007	20	1	99	4	2.4
2007	20	1	99	5	4.1
2007	20	1	99	6	2.1
2007	20	1	99	7	2.2
2007	20	1	99	8	0.0
2007	20	1	99	99	4.0
2007	20	6	1	1	0.0
2007	20	6	1	2	0.0
2007	20	6	1	3	0.0
2007	20	6	1	4	22.5
2007	20	6	1	5	19.3
2007	20	6	1	6	9.0
2007	20	6	1	7	6.8
2007	20	6	1	8	0.0
2007	20	6	1	99	9.4
2007	20	6	2	1	33.5
2007	20	6	2	2	8.8
2007	20	6	2	3	13.1
2007	20	6	2	4	11.6
2007	20	6	2	5	5.2
2007	20	6	2	6	4.8
2007	20	6	2	7	6.0
2007	20	6	2	8	0.0
2007	20	6	2	99	8.1
2007	20	6	3	2	7.2
2007	20	6	3	3	4.0
2007	20	6	3	4	6.1
2007	20	6	3	5	5.0
2007	20	6	3	6	0.6
2007	20	6	3	7	3.1
2007	20	6	3	8	0.0
2007	20	6	3	99	4.3
2007	20	6	99	1	33.5
2007	20	6	99	2	7.9
2007	20	6	99	3	6.6
2007	20	6	99	4	7.7
2007	20	6	99	5	5.6
2007	20	6	99	6	3.7
2007	20	6	99	7	5.4
2007	20	6	99	8	0.0
2007	20	6	99	99	6.1
2007	20	99	1	1	0.0
2007	20	99	1	2	21.1
2007	20	99	1	3	22.5
2007	20	99	1	4	7.0
2007	20	99	1	5	16.4
2007	20	99	1	6	6.8
2007	20	99	1	7	3.2
2007	20	99	1	8	0.0
2007	20	99	1	99	6.4
2007	20	99	2	1	33.0
2007	20	99	2	2	12.6
2007	20	99	2	3	10.6
2007	20	99	2	4	6.2
2007	20	99	2	5	4.1
2007	20	99	2	6	3.2
2007	20	99	2	7	4.8
2007	20	99	2	8	0.0
2007	20	99	2	99	6.2
2007	20	99	3	1	0.0
2007	20	99	3	2	7.9
2007	20	99	3	3	3.8
2007	20	99	3	4	4.4
2007	20	99	3	5	4.3
2007	20	99	3	6	1.0
2007	20	99	3	7	1.9
2007	20	99	3	8	0.0
2007	20	99	3	99	3.6
2007	20	99	99	1	33.0
2007	20	99	99	2	10.5
2007	20	99	99	3	6.3
2007	20	99	99	4	5.0
2007	20	99	99	5	4.7
2007	20	99	99	6	2.8
2007	20	99	99	7	3.3
2007	20	99	99	8	0.0
2007	20	99	99	99	4.9
2007	21	1	1	1	34.0
2007	21	1	1	2	0.0
2007	21	1	1	3	30.3
2007	21	1	1	4	15.2
2007	21	1	1	5	12.8
2007	21	1	1	6	7.2
2007	21	1	1	7	15.5
2007	21	1	1	8	0.0
2007	21	1	1	99	14.3
2007	21	1	2	1	31.8
2007	21	1	2	2	21.9
2007	21	1	2	3	14.6
2007	21	1	2	4	5.7
2007	21	1	2	5	7.4
2007	21	1	2	6	5.6
2007	21	1	2	7	3.2
2007	21	1	2	8	0.0
2007	21	1	2	99	10.9
2007	21	1	3	2	9.6
2007	21	1	3	3	19.6
2007	21	1	3	4	5.5
2007	21	1	3	5	3.0
2007	21	1	3	6	3.3
2007	21	1	3	7	8.2
2007	21	1	3	8	0.0
2007	21	1	3	99	7.4
2007	21	1	99	1	32.3
2007	21	1	99	2	20.8
2007	21	1	99	3	17.2
2007	21	1	99	4	7.1
2007	21	1	99	5	7.0
2007	21	1	99	6	5.4
2007	21	1	99	7	10.0
2007	21	1	99	8	0.0
2007	21	1	99	99	10.7
2007	21	6	1	1	66.2
2007	21	6	1	2	8.4
2007	21	6	1	3	0.0
2007	21	6	1	4	32.5
2007	21	6	1	5	26.9
2007	21	6	1	6	35.6
2007	21	6	1	7	11.5
2007	21	6	1	8	0.0
2007	21	6	1	99	23.9
2007	21	6	2	1	68.2
2007	21	6	2	2	33.9
2007	21	6	2	3	23.3
2007	21	6	2	4	12.1
2007	21	6	2	5	19.7
2007	21	6	2	6	19.6
2007	21	6	2	7	4.9
2007	21	6	2	8	0.0
2007	21	6	2	99	21.8
2007	21	6	3	2	13.0
2007	21	6	3	3	15.1
2007	21	6	3	4	8.9
2007	21	6	3	5	11.0
2007	21	6	3	6	11.3
2007	21	6	3	7	0.0
2007	21	6	3	8	0.0
2007	21	6	3	99	11.0
2007	21	6	99	1	68.0
2007	21	6	99	2	25.8
2007	21	6	99	3	19.7
2007	21	6	99	4	12.3
2007	21	6	99	5	17.3
2007	21	6	99	6	20.5
2007	21	6	99	7	6.8
2007	21	6	99	8	0.0
2007	21	6	99	99	18.6
2007	21	99	1	1	38.7
2007	21	99	1	2	6.6
2007	21	99	1	3	26.3
2007	21	99	1	4	20.5
2007	21	99	1	5	17.4
2007	21	99	1	6	17.7
2007	21	99	1	7	14.3
2007	21	99	1	8	0.0
2007	21	99	1	99	17.4
2007	21	99	2	1	45.8
2007	21	99	2	2	25.6
2007	21	99	2	3	18.0
2007	21	99	2	4	8.5
2007	21	99	2	5	12.3
2007	21	99	2	6	11.3
2007	21	99	2	7	3.8
2007	21	99	2	8	0.0
2007	21	99	2	99	15.1
2007	21	99	3	2	12.1
2007	21	99	3	3	17.5
2007	21	99	3	4	7.3
2007	21	99	3	5	6.8
2007	21	99	3	6	6.3
2007	21	99	3	7	5.7
2007	21	99	3	8	0.0
2007	21	99	3	99	9.1
2007	21	99	99	1	44.4
2007	21	99	99	2	22.8
2007	21	99	99	3	18.2
2007	21	99	99	4	9.5
2007	21	99	99	5	11.3
2007	21	99	99	6	11.4
2007	21	99	99	7	8.9
2007	21	99	99	8	0.0
2007	21	99	99	99	13.9
2007	22	1	1	1	10.3
2007	22	1	1	2	8.5
2007	22	1	1	3	13.2
2007	22	1	1	4	0.0
2007	22	1	1	5	3.0
2007	22	1	1	6	0.0
2007	22	1	1	7	1.8
2007	22	1	1	8	0.0
2007	22	1	1	99	2.7
2007	22	1	2	1	17.2
2007	22	1	2	2	4.7
2007	22	1	2	3	5.6
2007	22	1	2	4	2.4
2007	22	1	2	5	1.6
2007	22	1	2	6	2.3
2007	22	1	2	7	1.2
2007	22	1	2	8	0.0
2007	22	1	2	99	3.4
2007	22	1	3	2	2.1
2007	22	1	3	3	1.5
2007	22	1	3	4	0.0
2007	22	1	3	5	0.0
2007	22	1	3	6	0.0
2007	22	1	3	7	0.0
2007	22	1	3	8	0.0
2007	22	1	3	99	0.4
2007	22	1	99	1	15.8
2007	22	1	99	2	4.9
2007	22	1	99	3	5.1
2007	22	1	99	4	1.4
2007	22	1	99	5	1.4
2007	22	1	99	6	1.4
2007	22	1	99	7	1.3
2007	22	1	99	8	0.0
2007	22	1	99	99	2.6
2007	22	6	1	1	25.5
2007	22	6	1	2	0.0
2007	22	6	1	3	23.4
2007	22	6	1	4	0.0
2007	22	6	1	5	15.7
2007	22	6	1	6	9.6
2007	22	6	1	7	4.7
2007	22	6	1	8	0.0
2007	22	6	1	99	9.9
2007	22	6	2	1	16.0
2007	22	6	2	2	11.5
2007	22	6	2	3	14.6
2007	22	6	2	4	9.0
2007	22	6	2	5	5.3
2007	22	6	2	6	3.3
2007	22	6	2	7	1.7
2007	22	6	2	8	0.0
2007	22	6	2	99	6.5
2007	22	6	3	2	16.7
2007	22	6	3	3	4.9
2007	22	6	3	4	2.0
2007	22	6	3	5	1.1
2007	22	6	3	6	0.6
2007	22	6	3	7	3.2
2007	22	6	3	8	0.0
2007	22	6	3	99	3.2
2007	22	6	99	1	18.9
2007	22	6	99	2	13.2
2007	22	6	99	3	12.4
2007	22	6	99	4	4.8
2007	22	6	99	5	4.6
2007	22	6	99	6	3.9
2007	22	6	99	7	3.2
2007	22	6	99	8	0.0
2007	22	6	99	99	6.0
2007	22	99	1	1	15.1
